platform,komentar,timestamp,sentimen,komentar_clean,negasi,label
YouTube,"Towel, pengamat bola bikin huru hara di Indonesia,tolong tanya ke towel,kenapa timnas menang gak selebrasi cuman diam,towel ini perusak sepak bola Indonesia suka bikin perpecahan sepak bola.",1 tahun yang lalu,negatif,NEGASI towel amat bola bikin huru hara indonesiatolong tanya towelkenapa timnas menang gak selebrasi cuman diamtowel ini usak sepak bola indonesia suka bikin pecah sepak bola,-1,2
YouTube,di lakban aja mulut si toel t,1 tahun yang lalu,netral,lakban aja mulut toel,1,1
YouTube,"Tv nasional lagi lagi ngundang bung towel,makin masuk kealam bawah sadar publik dengan logika dan narasi narasi pembelahan bung towel,pdahal fakta di publik iti sendiri smua pro dan bangga kepada timnas dibawah kepemimpinan STY",1 tahun yang lalu,positif,nasional lagi lagi ngundang bung towelmakin masuk alam bawah sadar publik dengan logika dan narasi narasi belah bung towelpdahal fakta publik iti sendiri smua pro dan bangga kepada timnas bawah pimpin sty,1,0
YouTube,Kelas memang pak hamdan hamedan,1 tahun yang lalu,netral,kelas memang pak hamdan hamedan,1,1
YouTube,"Towel itu bener"" benci sama sty Uda kliatan gak suka sty si towel",1 tahun yang lalu (diedit),netral,NEGASI towel itu bener benci sama sty uda kliatan gak suka sty towel,-1,1
YouTube,"Kasih aja jabatan sm si tengil itu, pasti diam.",1 tahun yang lalu,netral,kasih aja jabat tengil itu pasti diam,1,1
YouTube,Keliatan banget si towel pengen nyalahin STY melulu xixi.. ga mau mengakui kehebatan STY.,1 tahun yang lalu,negatif,NEGASI liat banget towel ken nyalahin sty melulu xixi mau aku hebat sty,-1,2
YouTube,Udah. Berapa abad ...siii. Indonesia main bola ...?    Kok towel....bisa nya komen. Kaya gitu ....dulu kemana. Saja.  Bung ...toweeeel.....,1 tahun yang lalu,negatif,udah berapa abad siii indonesia main bola kok towelbisa nya komen kaya gitu dulu mana saja bung toweeeel,1,2
YouTube,Kalau tidak ada pemain belakang naturilisasi .. pasti udah kalah ber lusin lusin 🇮🇩,1 tahun yang lalu,positif,NEGASI kalau tidak ada main belakang naturilisasi pasti udah kalah ber lusin lusin,-1,0
YouTube,"Bahas irak vs indo 
Bahas Filipina vs indo
Udah tau pada saat itu mah pemain masih adabtasi 
Bung towel bung towel lucu 😂",1 tahun yang lalu,netral,bahas irak indo bahas filipina indo udah tau pada saat itu mah main masih adabtasi bung towel bung towel lucu,1,1
YouTube,"Mas towel tolong dukunglah timnas indonesia , berilah motivasi kepada mereka , geregetan sumpah..",1 tahun yang lalu,positif,mas towel tolong dukung timnas indonesia ilah motivasi kepada mereka gereget sumpah,1,0
YouTube,Towel cangkeman,1 tahun yang lalu,netral,towel cangkeman,1,1
YouTube,Towel itu g ngerti sepak bola,1 tahun yang lalu,netral,towel itu ngerti sepak bola,1,1
YouTube,Si runtah towel aya dimana2...,1 tahun yang lalu,netral,runtah towel aya mana,1,1
YouTube,Sulit kalau sudah di tarik ke zona politik,1 tahun yang lalu,netral,sulit kalau sudah tarik zona politik,1,1
YouTube,Toel babi,1 tahun yang lalu,netral,toel babi,1,1
YouTube,Udah bosan....dengerin orang. Yg  enggak pingin. Indonesia.  Main bola nya enak di tomton....,1 tahun yang lalu,netral,NEGASI udah bosandengerin orang enggak pingin indonesia main bola nya enak tomton,-1,1
YouTube,anjeng kau towel.....mengharapi lokal sampai ubanan tak.akan lolos piala dunia.....kau  itu bukan mendukung tapimerusak....yg sudah bagus.,1 tahun yang lalu,negatif,NEGASI anjeng kau towelmengharapi lokal sampai uban takak lolos piala duniakau itu bukan dukung tapimerusakyg sudah bagus,-1,2
YouTube,TOWEL 😂😂😂 MULUT COMBERAN,1 tahun yang lalu,netral,towel mulut comberan,1,1
YouTube,Tambahi terus.....pemain naturalisasi ...,1 tahun yang lalu,netral,tambah teruspemain naturalisasi,1,1
YouTube,"Towel nampaknya udah gila.asyik cari kesalahan sty ,minggir aja loh dr indo",1 tahun yang lalu,netral,towel nampaknya udah gilaasyik cari salah sty minggir aja loh indo,1,1
YouTube,"Sy setuju Naturalisasi di perbanyak.. 
Gak usah dengerin  bung towel 
Gabut dia mah",1 tahun yang lalu,netral,NEGASI tuju naturalisasi banyak gak usah dengerin bung towel gabut dia mah,-1,1
YouTube,Udah laah..p.hamdan....enggak usah dengerin towel...itu hanya mau bikin mengadu.  domba rakyat,1 tahun yang lalu,netral,udah laahphamdanenggak usah dengerin towelitu hanya mau bikin adu domba rakyat,1,1
YouTube,Towel towel towel...... sentimen amat lu,1 tahun yang lalu,netral,towel towel towel sentimen amat,1,1
YouTube,"OMONGMU BLUKUTUK BLUKUTUK WEL WEL,,,GINI KOK LAKU YA😂😂😂",1 tahun yang lalu,netral,omong blukutuk blukutuk wel welgini kok laku,1,1
YouTube,"Sekarang sampai 15 tahun yang akan datang 
Saya lebih mantap kalau seluruh pemain timnas itu 100 persen diaspora 
Karena tahu sendirilah produk pembinaan dalam negri itu AMBURADULNYA seperti apa 
😂😂😂😂😂",1 tahun yang lalu,positif,sekarang sampai tahun yang akan datang saya lebih mantap kalau seluruh main timnas itu persen diaspora karena tahu sendiri produk bina dalam negri itu amburadul seperti apa,1,0
YouTube,"PROGRAM NATURALISASI ITU BENAR.SOALNYA JARANG DIDAPATKAN PRMAIN LOKAL UNTUK SIAP BERSAING DALAM PERTANDINGAN SEPAK BOLA DI ZONA INTERNASIONAL.PELATIH SIN TAE YOUNG ITU BAGUS JUGA.KEKALAHAN TIMNAS INDONESIA KITA ITU ""SEBAB BERMAINNYA TIDAK STABIL,TIDAK SEPERTI BERMAIN WAKTU MENANG"".CONTOH WAKTU PIALA ASIA U23 KEMARIN LAWAN AUSTRALIA,PERMAINAN TIMNAS INDONESIA SEPERTI PEMAIN BOLA DI EROPA,CEPAT DAN BERKELAS.TAPI ""BERMAIN SEPERTI ITU TIDAK BISA DIKEKALKAN APALAGI DITINGKATKAN.TRUS WASIT LAGI,KALAU INDONESIA MAU KALAH ""PASTI ADA SAJA YANG DIBIAT KEPUTUSANNYA"".KELIHATAN SEKALI!",1 tahun yang lalu,negatif,NEGASI program naturalisasi itu benarsoalnya jarang dapat prmain lokal untuk siap saing dalam tanding sepak bola zona internasionalpelatih sin tae young itu bagus jugakekalahan timnas indonesia kita itu sebab main tidak stabiltidak seperti main waktu menangcontoh waktu piala asia kemarin lawan australiapermainan timnas indonesia seperti main bola eropacepat dan berkelastapi main seperti itu tidak bisa kekal apalagi ditingkatkantrus wasit lagikalau indonesia mau kalah pasti ada saja yang biat keputusannyakelihatan sekali,-1,2
YouTube,Bahas naturalisasi lagi2 nyerang STY. Toel.... Toel wkwkwkk.,1 tahun yang lalu,netral,bahas naturalisasi lagi nyerang sty toel toel wkwkwkk,1,1
YouTube,OMONGMU BLUKUTUK BLUKUTUK WEL WEL,1 tahun yang lalu,netral,omong blukutuk blukutuk wel wel,1,1
YouTube,"OMONGMU BLUKUTUK BLUKUTUK WEL WEL,,,GINI KOK LAKU YA😂😂😂",1 tahun yang lalu,netral,omong blukutuk blukutuk wel welgini kok laku,1,1
YouTube,"OMONGMU BLUKUTUK BLUKUTUK WEL WEL,,,",1 tahun yang lalu,netral,omong blukutuk blukutuk wel wel,1,1
YouTube,Bung towel buang aja kelaut,1 tahun yang lalu,netral,bung towel buang aja laut,1,1
YouTube,Orang Toxik seperti Towel jgn di kasih pangung,1 tahun yang lalu,netral,orang toxik seperti towel jgn kasih pangung,1,1
YouTube,Setidaknya timnas jadi lebih kuat toel itu sukanya timnas kita ndak bisa berkebang,1 tahun yang lalu,positif,tidak timnas jadi lebih kuat toel itu suka timnas kita ndak bisa bang,1,0
YouTube,"Orang kok kayak yang paling bener... Muntah lihat muka orang begini kok diundang TV terus segala pakai sty biar dpt cuan...

Itu loe aja yg mecah belah pendukung timnas mayoritas dukung prestasi sty... 
Kagak ada istilah pecah belah..",1 tahun yang lalu,positif,orang kok kayak yang paling bener muntah lihat muka orang begini kok undang terus segala pakai sty biar dpt cuan itu loe aja mecah belah dukung timnas mayoritas dukung prestasi sty kagak ada istilah pecah belah,1,0
YouTube,Bung towel buang aja kelaut,1 tahun yang lalu,netral,bung towel buang aja laut,1,1
YouTube,towel primitif,1 tahun yang lalu,netral,towel primitif,1,1
YouTube,OMONGMU BLUKUTUK BLUKUTUK WEL WEL,1 tahun yang lalu,netral,omong blukutuk blukutuk wel wel,1,1
YouTube,"TOWEL TERBUKTI BENCI SAMA STY, MAKANYA SERING MOTONG PEMBICARAAN.
COCOT TOWEL ASAL MENGGONGGONG",1 tahun yang lalu,negatif,towel bukti benci sama sty makanya sering motong bicara cocot towel asal gonggong,1,2
YouTube,OMONGMU BLUKUTUK BLUKUTUK WEL WEL,1 tahun yang lalu,netral,omong blukutuk blukutuk wel wel,1,1
YouTube,Towel setan,1 tahun yang lalu,netral,towel setan,1,1
YouTube,Bung towel buang aja kelaut,1 tahun yang lalu,netral,bung towel buang aja laut,1,1
YouTube,OMONGMU BLUKUTUK BLUKUTUK WEL.WEL,1 tahun yang lalu,netral,omong blukutuk blukutuk welwel,1,1
YouTube,Yang membesarkan masalah itu lo towel tiap di undang itu terus yang di ucapkan,1 tahun yang lalu,netral,yang besar masalah itu towel tiap undang itu terus yang ucap,1,1
YouTube,OMONGMU BLUKUTUK BLUKUTUK WEL WEL,1 tahun yang lalu,netral,omong blukutuk blukutuk wel wel,1,1
YouTube,Argumen towel.. ksudut😅😅,1 tahun yang lalu,netral,argumen towel ksudut,1,1
YouTube,Ngapain lagi lah Towel diberi ruang. Aduhhhhh menjijikan.,1 tahun yang lalu,netral,ngapain lagi lah towel beri ruang aduhhhhh jijik,1,1
YouTube,OMONGMU BLUKUTUK BLUKUTUK WEL WEL,1 tahun yang lalu,netral,omong blukutuk blukutuk wel wel,1,1
YouTube,Bung towel buang aja kelaut,1 tahun yang lalu,netral,bung towel buang aja laut,1,1
YouTube,CURUT towel,1 tahun yang lalu,netral,curut towel,1,1
YouTube,bodo amat lah...yg penting timnas berprestasi..entah lokal ntah naturalisasi...tapi dari segi permainan naturalisasi masi 3 tingkat di atas lokal..no debat,1 tahun yang lalu,netral,bodo amat lahyg penting timnas berprestasientah lokal ntah naturalisasitapi dari segi main naturalisasi mas tingkat atas lokalno debat,1,1
YouTube,"Klu ada ember""mending taruh di depan towel,biar dia ngomong sama ember""jujur klu media tv msh undang towel cuma bikin dosa nitizen aja",1 tahun yang lalu,netral,klu ada embermending taruh depan towelbiar dia ngomong sama emberjujur klu media msh undang towel cuma bikin dosa nitizen aja,1,1
YouTube,CURUT towel,1 tahun yang lalu,netral,curut towel,1,1
YouTube,"Loe Wel Wel, hargai org lain lg bicara, sebenere ada apa Loe dgn STY,?",1 tahun yang lalu,netral,loe wel wel harga org lain bicara sebenere ada apa loe dgn sty,1,1
YouTube,Towel Mulut puki,1 tahun yang lalu,netral,towel mulut puki,1,1
YouTube,towel lu waktu di pssi ngapain aja,1 tahun yang lalu,netral,towel waktu pssi ngapain aja,1,1
YouTube,CURUT towel,1 tahun yang lalu,netral,curut towel,1,1
YouTube,Knpa si manusia sekutunya iblis di kasih panggung.,1 tahun yang lalu,netral,knpa manusia sekutu iblis kasih panggung,1,1
YouTube,Bung towel buang aja ke laut..,1 tahun yang lalu,netral,bung towel buang aja laut,1,1
YouTube,"Tampa pemain naturalisasi ga bakal jadi seperti ini, jangan dimasalakan pemain naturalisasi, kalau pemain lokal tampa pemain naturalisasi ga bakal bagus seperti ini, jangan di masalah kan.",1 tahun yang lalu,negatif,NEGASI tampa main naturalisasi bakal jadi seperti ini jangan masala main naturalisasi kalau main lokal tampa main naturalisasi bakal bagus seperti ini jangan masalah kan,-1,2
YouTube,CURUT towel,1 tahun yang lalu,netral,curut towel,1,1
YouTube,Bung Hamdan Hamedan kereeen🎉🎉,1 tahun yang lalu,netral,bung hamdan hamedan kereeen,1,1
YouTube,CURUT TOWEL,1 tahun yang lalu,netral,curut towel,1,1
YouTube,Gak ada topik lain apa????......jgn buat perpecahan di persepak bolaan indonesia..   udh lagi maju2nya... ngandelin lokal kpn majunya...    harus ada pemain keturunan. Buat tambah semangat pemajn lokal,1 tahun yang lalu,negatif,NEGASI gak ada topik lain apajgn buat pecah sepak bola indonesia udh lagi maju ngandelin lokal kpn maju harus ada main turun buat tambah semangat pemajn lokal,-1,2
YouTube,Buang  towel  buang aja ke laut...,1 tahun yang lalu,netral,buang towel buang aja laut,1,1
YouTube,Evek ga di pk di pssi.iri nya dan selalu mencari2 kesalahan orang,1 tahun yang lalu,netral,NEGASI evek pssiiri nya dan selalu cari salah orang,-1,1
YouTube,"Ngk ada yg benar di mata TOWEL,krna di wkt TOWEL di PSSI dlu penuh lemari di PSSI oleh Piala juara😂😂benar benar ni TOWEL",1 tahun yang lalu,positif,ngk ada benar mata towelkrna wkt towel pssi dlu penuh lemari pssi oleh piala juarabenar benar towel,1,0
YouTube,Bung Hamdan Hamedan Kereeen🎉🎉,1 tahun yang lalu,netral,bung hamdan hamedan kereeen,1,1
YouTube,"Orang paok di undang metro,towel Uda gk bisa ngomong secara logika",1 tahun yang lalu,netral,orang paok undang metrotowel uda bisa ngomong cara logika,1,1
YouTube,"liat timnas udah bisa menang dikit dan melaju sampai semifinal aja udah diributin..karna naturalisasi kek...sty kek ...,halahhh...kok kayak gak seneng ya liat timnas maju dan sampai juara afc...udah syukur jadi nomer 4 saat afc...gitu di ributinnn terusss yaaa akhire gak jadi sampai ke olimpic dah...lawan guinea pun ancurrr....mungkin para haters merasa puas kali ya...",1 tahun yang lalu,negatif,NEGASI liat timnas udah bisa menang dikit dan laju sampai semifinal aja udah diributinkarna naturalisasi keksty kek halahhhkok kayak gak neng liat timnas maju dan sampai juara afcudah syukur jadi nomer saat afcgitu ributinnn terusss yaaa akhire gak jadi sampai olimpic dahlawan guinea pun ancurrrmungkin para haters rasa puas kali,-1,2
YouTube,Bung towel buang aja ke laut..,1 tahun yang lalu,netral,bung towel buang aja laut,1,1
YouTube,Kualitas timnas lagi bagus2nya jadi jangan diperdebatkan. Fiz pelatih shin bagus,1 tahun yang lalu,negatif,NEGASI kualitas timnas lagi bagus jadi jangan debat fiz latih shin bagus,-1,2
YouTube,"Semua butuh Proses Wel,
Pertanyaannya ketika Loe Towel ketika di PSSI, PRESTASI TOWEL DI PSSI APA?",1 tahun yang lalu,netral,semua butuh proses wel tanya ketika loe towel ketika pssi prestasi towel pssi apa,1,1
YouTube,"wel towel kl ngomong tu toleh kanan kiri gk usah ngomongin orang trs aku thu lo tu gk sk sm sty bercermin dl wel kl ngomong  nama nya aja lgi proses wel towel apa lo wel yg jdi pelatih,",1 tahun yang lalu,netral,wel towel ngomong toleh kanan kiri usah ngomongin orang trs aku thu sty cermin wel ngomong nama nya aja lgi proses wel towel apa wel jdi latih,1,1
YouTube,Bung towel buang aja ke laut..,1 tahun yang lalu,netral,bung towel buang aja laut,1,1
YouTube,Kok barungomong sekatang,1 tahun yang lalu,netral,kok barungomong sekatang,1,1
YouTube,Bung towel bung aja ke laut..,1 tahun yang lalu,netral,bung towel bung aja laut,1,1
YouTube,Dari dulu kemana towel...,1 tahun yang lalu,netral,dari dulu mana towel,1,1
YouTube,Towel ga uasah di undang cm bwt gaduh,1 tahun yang lalu,netral,NEGASI towel uasah undang bwt gaduh,-1,1
YouTube,"menurut saya buang2 waktu pak hamdan jelasin ke bung towel hehehehe

abaikan saja lah , teruskan program naturalisasi ...................

dan sebaliknya pemain lokal sebenernya bisa maju juga kalau mau mencari peluang di negara luar juga , sudah jelas bermain di liga lokal gak bakal kemana2 , kecuali liganya dirombak total seperti saat Jepang mulai membangun kekuatan sepakbola di awal tahun 90an 

itu bang towel halu saja , gimana mau bersaing di tingkat asia , atau bahkan asia tenggara kalau pemain lokal teknik2 dasarnya kacau , passing gak akurat , dribel juga percuma kecuali skill dewa kayak messi , sudah postur kalah besar tinggi , skill kalah , stamina kalah , apalagi yang mau diharapkan .........disiplin juga kalah 

mendingan tiru permainan gaya eropa , sederhana tidak terlalu banyak gocek , tapi efisien , menekankan pada akurasi passing2 dan kerjasama tim , dan hal ini bisa dibawa masuk ke lingkungan timnas indo dengan hadirnya pemain2 keturunan.............",1 tahun yang lalu,netral,NEGASI turut saya buang waktu pak hamdan jelasin bung towel hehehehe abai saja lah terus program naturalisasi dan balik main lokal sebenernya bisa maju juga kalau mau cari peluang negara luar juga sudah jelas main liga lokal gak bakal mana kecuali liga rombak total seperti saat jepang mulai bangun kuat sepakbola awal tahun itu bang towel halu saja gimana mau saing tingkat asia atau bahkan asia tenggara kalau main lokal teknik dasar kacau passing gak akurat dribel juga percuma kecuali skill dewa kayak messi sudah postur kalah besar tinggi skill kalah stamina kalah apalagi yang mau harap disiplin juga kalah mending tiru main gaya eropa sederhana tidak terlalu banyak gocek tapi efisien tekan pada akurasi passing dan kerjasama tim dan hal ini bisa bawa masuk lingkung timnas indo dengan hadir main turun,-1,1
YouTube,Bung towel bung aja ke laut..,1 tahun yang lalu,netral,bung towel bung aja laut,1,1
YouTube,"Ngapain Dengerin towel ini O prestasi ngomongnya gede🙄🤦🤦
Towel dlu km di PSSI apa pencapaian anda😂😂😂",1 tahun yang lalu,netral,ngapain dengerin towel ini prestasi ngomongnya gede towel dlu pssi apa capai anda,1,1
YouTube,Udahlaah....enggak bakalan. Maju indonesia....mau dengerin towel,1 tahun yang lalu,netral,udahlaahenggak bakal maju indonesiamau dengerin towel,1,1
YouTube,Saya dukung timnas mau dia lokal mau dia naturalisasi mau nutrisi mau dia pakai pemain apa aja yg penting ada kemajuan jangan sampai dinkasi 10.- 0 lagi,1 tahun yang lalu,negatif,NEGASI saya dukung timnas mau dia lokal mau dia naturalisasi mau nutrisi mau dia pakai main apa aja penting ada maju jangan sampai dinkasi lagi,-1,2
YouTube,Towel lu pikir waktu lawan irak 5:1 usia irak brapa sedangkn timnas kita rata2 20an.nah lu bisa bandingkan timnas senior sekrng nnti lawan iraq tgl 6 juni di gbk,1 tahun yang lalu,netral,towel pikir waktu lawan irak usia irak brapa sedangkn timnas kita rata annah bisa banding timnas senior sekrng nnti lawan iraq tgl juni gbk,1,1
